date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,memory_gb,executor_cpu,executor_mem,num_executors,unallocated_cores,unallocated_core_seconds,cost_per_core_hour
2023-05-02,m5dn.8xlarge,io,prod,0.4239075,0.3625,32,41760,131.072,4,2,2,16,20880,0.03654375
2023-05-02,m5n.4xlarge,cmp,prod,41.6880895823,71.110272,16,4095951.6672,65.536,2,1,1,8,2047975.8336,0.03664035484063050
2023-05-02,m6a.4xlarge,cmp,prod,249.3479448315,432.573308,16,24916222.5408,65.536,2,1,1,8,12458111.2704,0.036026833518744900
2023-05-02,m6i.4xlarge,cmp,prod,0.3243443553,0.560277,16,32271.9552,65.536,2,1,1,8,16135.9776,0.03618125
2023-05-02,m6id.8xlarge,io,prod,4.4356973572000000,3.80889,32,438784.128,131.072,4,2,2,16,219392.064,0.036392634707880800
2023-05-02,m6idn.8xlarge,io,prod,8.179175924000000,6.944168,32,799968.1536,131.072,4,2,2,16,399984.0768,0.03680775690118670
2023-05-02,m6in.4xlarge,cmp,prod,22.7259884934,38.564999,16,2221343.9424,65.536,2,1,1,8,1110671.9712,0.036830657789917200
2023-05-02,r5.2xlarge,cmp,prod,2036.6651328579,9216.750122,8,265442403.5136,65.536,1,1,1,0,0,0.027621790570144500
2023-05-02,r5a.2xlarge,cmp,prod,67.27885891760000,230.241397,8,6630952.233600000,65.536,1,1,1,0,0,0.036526261021166400
2023-05-02,r5ad.4xlarge,io,prod,148.1355481262,257.041385,16,14805583.776,131.072,2,2,2,0,0,0.036019381695626600
2023-05-02,r5b.2xlarge,cmp,prod,124.8434104782,425.594186,8,12257112.5568,65.536,1,1,1,0,0,0.03666738602903520
2023-05-02,r5d.4xlarge,io,prod,1549.855056695,2737.120259,16,157658126.9184,131.072,2,2,2,0,0,0.035389727844412400
2023-05-02,r5dn.4xlarge,io,prod,2424.2031172187,4380.946669,16,252342528.1344,131.072,2,2,2,0,0,0.034584464562941900
2023-05-02,r5n.2xlarge,cmp,prod,225.8579276884,779.161397,8,22439848.2336,65.536,1,1,1,0,0,0.0362341372015508
2023-05-02,r6a.2xlarge,cmp,prod,87.85115745490000,300.054185,8,8641560.528,65.536,1,1,1,0,0,0.03659803872378080
2023-05-02,r6i.2xlarge,cmp,prod,74.2279788084,255.865282,8,7368920.121600000,65.536,1,1,1,0,0,0.03626321351034250
2023-05-02,r6id.4xlarge,io,prod,28.0355707004,48.498057,16,2793488.0832,131.072,2,2,2,0,0,0.036129760183485300
2023-05-02,r6idn.4xlarge,io,prod,158.3251906966,270.48166,16,15579743.616,131.072,2,2,2,0,0,0.03658408639808520
2023-05-02,r6in.2xlarge,cmp,prod,86.6550408036,297.973079,8,8581624.6752,65.536,1,1,1,0,0,0.036351874930453000
2023-05-03,c5.2xlarge,cmp,prod,59.04,240,8,6912000,16.384,1,0,0,8,6912000,0.03075
2023-05-03,c5.2xlarge,io,prod,70.848,288,8,8294400,16.384,1,0,0,8,8294400,0.03075
2023-05-03,c5ad.16xlarge,io,prod,285.20778640590000,121.368341,64,27963265.7664,131.072,8,2,2,48,20972449.3248,0.03671774390153520
2023-05-03,c5d.18xlarge,io,prod,6788.439308131,5055.809281,72,1310465765.6352,147.456,9,2,2,56,1019251151.0496,0.018648622611996300
2023-05-03,c6id.16xlarge,io,prod,85.4920030126,37.465002,64,8631936.4608,131.072,8,2,2,48,6473952.3456,0.03565494396802310
2023-05-03,m5.4xlarge,cmp,prod,144.1332387921,268.97138,16,15492751.488,65.536,2,1,1,8,7746375.744,0.03349176936410950
2023-05-03,m5a.4xlarge,cmp,prod,9.7524329375,16.762494,16,965519.6544,65.536,2,1,1,8,482759.8272,0.036362551932531600
2023-05-03,m5ad.8xlarge,io,prod,16.1556590921,13.836391,32,1593952.2432,131.072,4,2,2,16,796976.1216,0.036488152627959500
2023-05-03,m5d.8xlarge,io,prod,1717.525253738,1692.379153,32,194962078.4256,131.072,4,2,2,16,97481039.2128,0.03171432600323010
2023-05-03,m5n.4xlarge,cmp,prod,6.7967507467,11.692221,16,673471.9296,65.536,2,1,1,8,336735.9648,0.03633158504861910
2023-05-03,m6a.4xlarge,cmp,prod,134.5491677265,234.471415,16,13505553.504,65.536,2,1,1,8,6752776.752,0.03586502424146780
2023-05-03,m6i.4xlarge,cmp,prod,1.7823562295,3.107776,16,179007.8976,65.536,2,1,1,8,89503.9488,0.03584468904571950
2023-05-03,m6id.8xlarge,io,prod,4.1139423178,3.494165,32,402527.808,131.072,4,2,2,16,201263.904,0.03679296696957640
2023-05-03,m6idn.8xlarge,io,prod,41.2141691715,35.028616,32,4035296.5632,131.072,4,2,2,16,2017648.2816,0.03676830356670030
2023-05-03,m6in.4xlarge,cmp,prod,35.966667334600000,61.396946,16,3536464.0896,65.536,2,1,1,8,1768232.0448,0.03661284241096460
2023-05-03,r5.2xlarge,cmp,prod,2165.6144945656,9808.405916,8,282482090.3808,65.536,1,1,1,0,0,0.02759896094625500
2023-05-03,r5a.2xlarge,cmp,prod,77.7553295972,266.427495,8,7673111.856000000,65.536,1,1,1,0,0,0.036480529907958600
2023-05-03,r5ad.4xlarge,io,prod,169.6916766861,297.41667800000000,16,17131200.6528,131.072,2,2,2,0,0,0.035659499205627100
2023-05-03,r5b.2xlarge,cmp,prod,144.1703258306,490.454193,8,14125080.7584,65.536,1,1,1,0,0,0.03674408535197290
2023-05-03,r5d.4xlarge,io,prod,863.8398922359000,1524.018886,16,87783487.8336,131.072,2,2,2,0,0,0.0354260657533241
2023-05-03,r5dn.4xlarge,io,prod,2687.5643502429,4829.717841,16,278191747.64160000,131.072,2,2,2,0,0,0.034779003126071300
2023-05-03,r5n.2xlarge,cmp,prod,172.92917223180000,597.7900230000000,8,17216352.662400000,65.536,1,1,1,0,0,0.03616009919418650
2023-05-03,r6a.2xlarge,cmp,prod,27.038354785800000,92.236389,8,2656408.0032,65.536,1,1,1,0,0,0.036642743551300600
2023-05-03,r6i.2xlarge,cmp,prod,84.51575198180000,292.07388000000000,8,8411727.744,65.536,1,1,1,0,0,0.03617053670709960
2023-05-03,r6id.4xlarge,io,prod,0.0344775106,0.059722,16,3439.9872,131.072,2,2,2,0,0,0.036081250000000000
2023-05-03,r6idn.4xlarge,io,prod,122.870817099,209.00583,16,12038735.808,131.072,2,2,2,0,0,0.036742640474131800
2023-05-03,r6in.2xlarge,cmp,prod,64.3392320672,222.601939,8,6410935.8432,65.536,1,1,1,0,0,0.036129083351785200
2023-05-04,c5.2xlarge,cmp,prod,59.04,240,8,6912000,16.384,1,0,0,8,6912000,0.03075
2023-05-04,c5.2xlarge,io,prod,70.848,288,8,8294400,16.384,1,0,0,8,8294400,0.03075
2023-05-04,c5ad.16xlarge,io,prod,204.3993354687,87.185274,64,20087487.129600000,131.072,8,2,2,48,15065615.347200000,0.036631640530239500
2023-05-04,c5d.18xlarge,io,prod,9812.8046852705,6724.485178,72,1742986558.1376,147.456,9,2,2,56,1355656211.8848,0.02026756701137160
2023-05-04,c6id.16xlarge,io,prod,15.0996432229,6.543056,64,1507520.1024,131.072,8,2,2,48,1130640.0768,0.03605836865186730
2023-05-04,m5.4xlarge,cmp,prod,148.5561233862,285.090843,16,16421232.5568,65.536,2,1,1,8,8210616.2784,0.032567716359930600
2023-05-04,m5a.4xlarge,cmp,prod,1.2758816994,2.191388,16,126223.9488,65.536,2,1,1,8,63111.9744,0.03638908591837690
2023-05-04,m5ad.8xlarge,io,prod,3.7258214686,3.1825,32,366624,131.072,4,2,2,16,183312,0.03658504977022780
2023-05-04,m5d.8xlarge,io,prod,623.1728948062,623.07446,32,71778177.79200000,131.072,4,2,2,16,35889088.896000000,0.0312549369503827
2023-05-04,m5dn.8xlarge,io,prod,6.1464753586,5.256942,32,605599.7184,131.072,4,2,2,16,302799.8592,0.03653784937255350
2023-05-04,m5n.4xlarge,cmp,prod,37.5690714195,63.88445,16,3679744.32,65.536,2,1,1,8,1839872.16,0.036754906142555000
2023-05-04,m6a.4xlarge,cmp,prod,581.592924785,1023.715858,16,58966033.4208,65.536,2,1,1,8,29483016.7104,0.035507467736289100
2023-05-04,m6id.8xlarge,io,prod,0.6266851528,0.543056,32,62560.0512,131.072,4,2,2,16,31280.0256,0.03606241534022270
2023-05-04,m6idn.8xlarge,io,prod,36.820865400200000,31.231392,32,3597856.3584,131.072,4,2,2,16,1798928.1792,0.03684280366870140
2023-05-04,m6in.4xlarge,cmp,prod,8.6459965303,14.773616,16,850960.2816,65.536,2,1,1,8,425480.1408,0.03657701561647130
2023-05-04,r5.2xlarge,cmp,prod,2121.4852196877,9671.202432,8,278530630.0416,65.536,1,1,1,0,0,0.027420132535280000
2023-05-04,r5a.2xlarge,cmp,prod,50.0340223855,171.542218,8,4940415.8784,65.536,1,1,1,0,0,0.036458971273109600
2023-05-04,r5ad.4xlarge,io,prod,532.6189836379,933.596402,16,53775152.7552,131.072,2,2,2,0,0,0.035656399709827400
2023-05-04,r5b.2xlarge,cmp,prod,133.57416881770000,453.961115,8,13074080.112,65.536,1,1,1,0,0,0.0367801790737352
2023-05-04,r5d.4xlarge,io,prod,1749.8204364242,3054.732589,16,175952597.1264,131.072,2,2,2,0,0,0.03580142421314660
2023-05-04,r5dn.4xlarge,io,prod,2473.2890325964,4476.756422,16,257861169.9072,131.072,2,2,2,0,0,0.034529590168816000
2023-05-04,r5n.2xlarge,cmp,prod,153.48068244910000,530.936645,8,15290975.376,65.536,1,1,1,0,0,0.036134415446380600
2023-05-04,r6a.2xlarge,cmp,prod,22.5269998205,76.76388100000000,8,2210799.7728000000,65.536,1,1,1,0,0,0.036682290432430100
2023-05-04,r6i.2xlarge,cmp,prod,47.5518703508,165.07971900000000,8,4754295.907200000,65.536,1,1,1,0,0,0.03600674770866310
2023-05-04,r6id.4xlarge,io,prod,9.8074569053,16.743890000000000,16,964448.0640000000,131.072,2,2,2,0,0,0.03660834230165450
2023-05-04,r6idn.4xlarge,io,prod,151.2514360567,260.501109,16,15004863.8784,131.072,2,2,2,0,0,0.03628857777163530
2023-05-04,r6in.2xlarge,cmp,prod,73.3646198765,253.747235,8,7307920.368,65.536,1,1,1,0,0,0.03614060064363850
2023-05-05,c5.2xlarge,cmp,prod,58.020740082,235.856667,8,6792672.0096,16.384,1,0,0,8,6792672.0096,0.03075
2023-05-05,c5.2xlarge,io,prod,70.887838224,288.161944,8,8299063.9872,16.384,1,0,0,8,8299063.9872,0.030750000000000000
2023-05-05,c5ad.16xlarge,io,prod,477.6788119404,211.208337,64,48662400.8448,131.072,8,2,2,48,36496800.6336,0.035338242526708400
2023-05-05,c5d.18xlarge,io,prod,5602.5998701884,4005.356756,72,1038188471.1552,147.456,9,2,2,56,807479922.0096,0.019427454737804600
2023-05-05,c6id.16xlarge,io,prod,27.2897101653,11.740278,64,2704960.0512,131.072,8,2,2,48,2028720.0384,0.0363195591563345
2023-05-05,m5.4xlarge,cmp,prod,41.0249913975,78.466114,16,4519648.1664,65.536,2,1,1,8,2259824.0832,0.03267731548861650
2023-05-05,m5a.4xlarge,cmp,prod,3.432198102,5.938059,16,342032.1984,65.536,2,1,1,8,171016.0992,0.036125000000000000
2023-05-05,m5ad.8xlarge,io,prod,1.07803614,0.930001,32,107136.1152,131.072,4,2,2,16,53568.05760000000,0.036224293710436900
2023-05-05,m5d.8xlarge,io,prod,1316.9036321928,1300.993091,32,149874404.0832,131.072,4,2,2,16,74937202.0416,0.03163217298440290
2023-05-05,m5dn.8xlarge,io,prod,0.2823695101,0.243611,32,28063.9872,131.072,4,2,2,16,14031.9936,0.036221875
2023-05-05,m5n.4xlarge,cmp,prod,4.141426181,7.09944,16,408927.744,65.536,2,1,1,8,204463.872,0.036459092028737500
2023-05-05,m6a.4xlarge,cmp,prod,319.4632151517,557.208359,16,32095201.4784,65.536,2,1,1,8,16047600.7392,0.035833006853691600
2023-05-05,m6i.4xlarge,cmp,prod,37.852342083,71.756388,16,4133167.9488,65.536,2,1,1,8,2066583.9744,0.0329694880989202
2023-05-05,m6id.8xlarge,io,prod,4.1127027634,3.538612,32,407648.1024,131.072,4,2,2,16,203824.0512,0.03631987947710850
2023-05-05,m6idn.8xlarge,io,prod,16.8818150725,14.37722,32,1656255.7440000000,131.072,4,2,2,16,828127.8720000000,0.03669393116441320
2023-05-05,m6in.4xlarge,cmp,prod,23.876829871,41.030827,16,2363375.6352,65.536,2,1,1,8,1181687.8176,0.03637026051016470
2023-05-05,r5.2xlarge,cmp,prod,2398.5818009643,10861.49063,8,312810930.144,65.536,1,1,1,0,0,0.027604196821052500
2023-05-05,r5a.2xlarge,cmp,prod,30.363158949800000,104.055837,8,2996808.1056,65.536,1,1,1,0,0,0.03647459842858220
2023-05-05,r5ad.4xlarge,io,prod,767.0452240697,1354.922778,16,78043552.0128,131.072,2,2,2,0,0,0.03538233121678040
2023-05-05,r5b.2xlarge,cmp,prod,98.510970026,334.428621,8,9631544.2848,65.536,1,1,1,0,0,0.036820626226395900
2023-05-05,r5d.4xlarge,io,prod,1950.099777986,3434.862841,16,197848099.6416,131.072,2,2,2,0,0,0.035483581664251100
2023-05-05,r5dn.4xlarge,io,prod,2597.1765895282,4718.670688,16,271795431.62880000,131.072,2,2,2,0,0,0.034400268121764800
2023-05-05,r5n.2xlarge,cmp,prod,61.720634906700000,216.119711,8,6224247.6768,65.536,1,1,1,0,0,0.035698175458588800
2023-05-05,r6a.2xlarge,cmp,prod,65.8881034386,225.210269,8,6486055.747200000,65.536,1,1,1,0,0,0.036570325884318400
2023-05-05,r6i.2xlarge,cmp,prod,99.1145496139,345.121655,8,9939503.664,65.536,1,1,1,0,0,0.035898410088864200
2023-05-05,r6id.4xlarge,io,prod,3.461989173,5.978889000000000,16,344384.0064,131.072,2,2,2,0,0,0.03618972075121310
2023-05-05,r6idn.4xlarge,io,prod,103.7188684236,179.941103,16,10364607.5328,131.072,2,2,2,0,0,0.03602528365336850
2023-05-05,r6in.2xlarge,cmp,prod,61.8859428739,212.547777,8,6121375.9776,65.536,1,1,1,0,0,0.036395312942922500
2023-05-06,c5.2xlarge,cmp,prod,51.66,210,8,6048000,16.384,1,0,0,8,6048000,0.03075
2023-05-06,c5.2xlarge,io,prod,68.388,278,8,8006400,16.384,1,0,0,8,8006400,0.030750000000000000
2023-05-06,c5ad.16xlarge,io,prod,1161.8788503096,512.516947,64,118083904.58880000,131.072,8,2,2,48,88562928.4416,0.03542196437084350
2023-05-06,c5d.18xlarge,io,prod,3676.801054048,2482.778297,72,643536134.5824000,147.456,9,2,2,56,500528104.6752000,0.020568361407028300
2023-05-06,c6id.16xlarge,io,prod,133.081843455,57.998067000000000,64,13362754.636800000,131.072,8,2,2,48,10022065.9776,0.035852984617304100
2023-05-06,m5.4xlarge,cmp,prod,49.59728877,95.298609,16,5489199.8784,65.536,2,1,1,8,2744599.9392,0.032527552927084200
2023-05-06,m5a.4xlarge,cmp,prod,0.2812942179,0.4858330000000000,16,27983.9808,65.536,2,1,1,8,13991.9904,0.03618710260264330
2023-05-06,m5ad.8xlarge,io,prod,28.6544583422,24.718891,32,2847616.2432,131.072,4,2,2,16,1423808.1216,0.03622540441615080
2023-05-06,m5d.8xlarge,io,prod,1814.6050719604,1798.288324,32,207162814.9248,131.072,4,2,2,16,103581407.4624,0.031533546507507900
2023-05-06,m5dn.8xlarge,io,prod,8.4471442901,7.344721,32,846111.8592,131.072,4,2,2,16,423055.9296,0.035940542747045800
2023-05-06,m5n.4xlarge,cmp,prod,0.2878507576,0.487222,16,28063.9872,65.536,2,1,1,8,14031.9936,0.036925
2023-05-06,m6a.4xlarge,cmp,prod,104.582589761,182.880002,16,10533888.1152,65.536,2,1,1,8,5266944.0576,0.035741534277009100
2023-05-06,m6i.4xlarge,cmp,prod,57.4025172865,105.622239,16,6083840.9664,65.536,2,1,1,8,3041920.4832,0.03396687444209780
2023-05-06,m6id.8xlarge,io,prod,61.2372475096,52.27861,32,6022495.872,131.072,4,2,2,16,3011247.936,0.03660510454801690
2023-05-06,m6idn.8xlarge,io,prod,19.0921992067,16.158613,32,1861472.2176,131.072,4,2,2,16,930736.1088,0.03692341819247570
2023-05-06,m6in.4xlarge,cmp,prod,8.210493931,14.075002,16,810720.1152,65.536,2,1,1,8,405360.0576,0.03645867124477140
2023-05-06,r5.2xlarge,cmp,prod,1810.4535101351,8250.410008000000,8,237611808.2304,65.536,1,1,1,0,0,0.02742975058784350
2023-05-06,r5a.2xlarge,cmp,prod,41.5651427346,142.313337,8,4098624.1056,65.536,1,1,1,0,0,0.03650847454884010
2023-05-06,r5ad.4xlarge,io,prod,831.9923826687000,1469.053073,16,84617457.0048,131.072,2,2,2,0,0,0.03539662716923080
2023-05-06,r5b.2xlarge,cmp,prod,150.6488337823,515.385282,8,14843096.121600000,65.536,1,1,1,0,0,0.03653791615800840
2023-05-06,r5d.4xlarge,io,prod,2778.8547759342,4890.718585,16,281705390.496,131.072,2,2,2,0,0,0.035511841558123
2023-05-06,r5dn.4xlarge,io,prod,1809.0019186637,3279.005063,16,188870691.6288,131.072,2,2,2,0,0,0.03448077015563950
2023-05-06,r5n.2xlarge,cmp,prod,91.9971223378,319.1825,8,9192456,65.536,1,1,1,0,0,0.03602841726042310
2023-05-06,r6a.2xlarge,cmp,prod,198.9724876829,685.103056,8,19730968.0128,65.536,1,1,1,0,0,0.03630338639207950
2023-05-06,r6i.2xlarge,cmp,prod,233.5261790262,816.7966780000000,8,23523744.3264,65.536,1,1,1,0,0,0.03573811349202750
2023-05-06,r6id.4xlarge,io,prod,2.3594422006,4.099999,16,236159.94240000000,131.072,2,2,2,0,0,0.035967115488930600
2023-05-06,r6idn.4xlarge,io,prod,71.0089501053,121.872502,16,7019856.1152,131.072,2,2,2,0,0,0.03641559259677180
2023-05-06,r6in.2xlarge,cmp,prod,23.4264462776,80.318609,8,2313175.9392,65.536,1,1,1,0,0,0.036458621746051400
2023-05-07,c5.2xlarge,cmp,prod,59.04,240,8,6912000,16.384,1,0,0,8,6912000,0.03075
2023-05-07,c5.2xlarge,io,prod,76.752,312,8,8985600,16.384,1,0,0,8,8985600,0.03075
2023-05-07,c5ad.16xlarge,io,prod,557.3728861423,240.88113,64,55499012.352,131.072,8,2,2,48,41624259.264,0.03615456032597260
2023-05-07,c5d.18xlarge,io,prod,2746.4059416897000,1663.800019,72,431256964.9248,147.456,9,2,2,56,335422083.8304,0.022926148895489600
2023-05-07,c6id.16xlarge,io,prod,59.346000586,25.146669,64,5793792.537600000,131.072,8,2,2,48,4345344.4032,0.03687491409523270
2023-05-07,m5.4xlarge,cmp,prod,627.9855454831,1211.393896,16,69776288.4096,65.536,2,1,1,8,34888144.2048,0.032399945816380200
2023-05-07,m5a.4xlarge,cmp,prod,6.7293582465,11.672781,16,672352.1856000000,65.536,2,1,1,8,336176.09280000000,0.036031250000000000
2023-05-07,m5ad.8xlarge,io,prod,174.5749355918,150.65027,32,17354911.104000000,131.072,4,2,2,16,8677455.552000000,0.03621279097106000
2023-05-07,m5d.8xlarge,io,prod,1514.4123322973,1467.754399,32,169085306.76480000,131.072,4,2,2,16,84542653.38240000,0.032243395364056800
2023-05-07,m6a.4xlarge,cmp,prod,18.9513817465,33.291388,16,1917583.9488,65.536,2,1,1,8,958791.9744,0.03557861147622470
2023-05-07,m6i.4xlarge,cmp,prod,11.7930419938,20.852776,16,1201119.8976,65.536,2,1,1,8,600559.9488,0.035346139267620800
2023-05-07,m6id.8xlarge,io,prod,23.7696786943,20.341391,32,2343328.2432000000,131.072,4,2,2,16,1171664.1216000000,0.036516797656407800
2023-05-07,m6idn.8xlarge,io,prod,16.007072793600000,13.640833,32,1571423.9616000000,131.072,4,2,2,16,785711.9808000000,0.03667085615665850
2023-05-07,m6in.4xlarge,cmp,prod,13.5837574457,23.226668000000000,16,1337856.0768000000,65.536,2,1,1,8,668928.0384000000,0.03655215807778580
2023-05-07,r5.2xlarge,cmp,prod,1685.5603936886,7958.905839000000,8,229216488.1632,65.536,1,1,1,0,0,0.026472866179498300
2023-05-07,r5a.2xlarge,cmp,prod,49.0194564482,169.522218,8,4882239.8784,65.536,1,1,1,0,0,0.03614530371484990
2023-05-07,r5ad.4xlarge,io,prod,720.337307186,1278.0828110000000,16,73617569.91360000,131.072,2,2,2,0,0,0.035225480940393500
2023-05-07,r5b.2xlarge,cmp,prod,136.0663647842,463.813313,8,13357823.4144,65.536,1,1,1,0,0,0.036670563611064400
2023-05-07,r5d.4xlarge,io,prod,2852.0083306396,5031.851947,16,289834672.1472,131.072,2,2,2,0,0,0.035424436677086300
2023-05-07,r5dn.4xlarge,io,prod,2950.4891406128,5324.628243,16,306698586.7968,131.072,2,2,2,0,0,0.03463257205434540
2023-05-07,r5n.2xlarge,cmp,prod,145.4547812529,504.329473,8,14524688.8224,65.536,1,1,1,0,0,0.036051527086961500
2023-05-07,r6a.2xlarge,cmp,prod,145.3621987204,497.572759,8,14330095.4592,65.536,1,1,1,0,0,0.036517824803286700
2023-05-07,r6i.2xlarge,cmp,prod,278.2919606804,969.006654,8,27907391.6352,65.536,1,1,1,0,0,0.03589912921800230
2023-05-07,r6id.4xlarge,io,prod,7.3032194795,12.742779,16,733984.0704000000,131.072,2,2,2,0,0,0.035820382466709200
2023-05-07,r6idn.4xlarge,io,prod,54.633329747,92.820289,16,5346448.6464,131.072,2,2,2,0,0,0.036787033804511200
2023-05-07,r6in.2xlarge,cmp,prod,23.9647221788,82.400275,8,2373127.92,65.536,1,1,1,0,0,0.036354129550538500
2023-05-08,c5.2xlarge,cmp,prod,59.04,240,8,6912000,16.384,1,0,0,8,6912000,0.03075
2023-05-08,c5.2xlarge,io,prod,76.752,312,8,8985600,16.384,1,0,0,8,8985600,0.03075
2023-05-08,c5ad.16xlarge,io,prod,677.4085599971,301.45971900000000,64,69456319.2576,131.072,8,2,2,48,52092239.44320000,0.035110855888360600
2023-05-08,c5d.18xlarge,io,prod,2646.7914155047,1983.933068,72,514235451.2256,147.456,9,2,2,56,399960906.5088,0.018529350851069000
2023-05-08,c6id.16xlarge,io,prod,88.0584295437,38.327499,64,8830655.7696,131.072,8,2,2,48,6622991.8272,0.03589884541175810
2023-05-08,m5.4xlarge,cmp,prod,298.50760554420000,580.20947,16,33420065.472,65.536,2,1,1,8,16710032.736,0.03215515483832500
2023-05-08,m5a.4xlarge,cmp,prod,0.0280874358,0.048611,16,2799.9936,65.536,2,1,1,8,1399.9968,0.036112500000000000
2023-05-08,m5ad.8xlarge,io,prod,114.6074727858,98.675007,32,11367360.8064,131.072,4,2,2,16,5683680.4032000000,0.0362957514110564
2023-05-08,m5d.8xlarge,io,prod,1761.6566340121,1727.085328,32,198960229.7856,131.072,4,2,2,16,99480114.8928,0.031875535574509900
2023-05-08,m5n.4xlarge,cmp,prod,6.0328825543,10.299718,16,593263.7568,65.536,2,1,1,8,296631.8784,0.03660829933826830
2023-05-08,m6a.4xlarge,cmp,prod,86.4784980511,152.542503,16,8786448.1728,65.536,2,1,1,8,4393224.0864,0.03543213217232810
2023-05-08,m6i.4xlarge,cmp,prod,30.9702112168,58.761112,16,3384640.0512,65.536,2,1,1,8,1692320.0256,0.032940802771908100
2023-05-08,m6id.8xlarge,io,prod,2.8849184023,2.482502,32,285984.2304,131.072,4,2,2,16,142992.1152,0.03631566060042450
2023-05-08,m6idn.8xlarge,io,prod,11.0579620098,9.414447,32,1084544.2944,131.072,4,2,2,16,542272.1472,0.03670542866790260
2023-05-08,m6in.4xlarge,cmp,prod,23.7932960881,40.562776,16,2336415.8976,65.536,2,1,1,8,1168207.9488,0.03666122371669660
2023-05-08,r5.2xlarge,cmp,prod,1778.290583822,8193.858911,8,235983136.6368,65.536,1,1,1,0,0,0.027128404991125400
2023-05-08,r5a.2xlarge,cmp,prod,31.8647139749,109.446395,8,3152056.176,65.536,1,1,1,0,0,0.03639306024526890
2023-05-08,r5ad.4xlarge,io,prod,827.557275583,1463.750265,16,84312015.26400000,131.072,2,2,2,0,0,0.03533548786338730
2023-05-08,r5b.2xlarge,cmp,prod,183.9652919078,626.8583140000000,8,18053519.443200000,65.536,1,1,1,0,0,0.03668398579854360
2023-05-08,r5d.4xlarge,io,prod,1844.9557747324,3271.886722,16,188460675.1872,131.072,2,2,2,0,0,0.03524258194681320
2023-05-08,r5dn.4xlarge,io,prod,3055.6383162174,5501.830056,16,316905411.2256,131.072,2,2,2,0,0,0.03471161283059220
2023-05-08,r5n.2xlarge,cmp,prod,295.6498705927,1022.488634,8,29447672.6592,65.536,1,1,1,0,0,0.036143417731221000
2023-05-08,r6a.2xlarge,cmp,prod,119.3459345191,411.571407,8,11853256.5216,65.536,1,1,1,0,0,0.03624703164787030
2023-05-08,r6i.2xlarge,cmp,prod,248.0094583525,860.634695,8,24786279.216,65.536,1,1,1,0,0,0.036021302039261300
2023-05-08,r6id.4xlarge,io,prod,2.3624787655,4.140278,16,238480.01280000000,131.072,2,2,2,0,0,0.03566304553552930
2023-05-08,r6idn.4xlarge,io,prod,38.8030913572,66.318048,16,3819919.5648,131.072,2,2,2,0,0,0.03656912835891970
2023-05-08,r6in.2xlarge,cmp,prod,71.3145541115,245.825276,8,7079767.9488,65.536,1,1,1,0,0,0.03626282621945480
2023-05-09,c5.2xlarge,cmp,prod,59.04,240,8,6912000,16.384,1,0,0,8,6912000,0.03075
2023-05-09,c5.2xlarge,io,prod,76.752,312,8,8985600,16.384,1,0,0,8,8985600,0.03075
2023-05-09,c5ad.16xlarge,io,prod,504.1145091068,218.697237,64,50387843.4048,131.072,8,2,2,48,37790882.5536,0.03601686657245580
2023-05-09,c5d.18xlarge,io,prod,10489.9691196184,7285.403401,72,1888376561.5392,147.456,9,2,2,56,1468737325.6416,0.019998071147337900
2023-05-09,c6id.16xlarge,io,prod,140.9325901624,60.300002,64,13893120.4608,131.072,8,2,2,48,10419840.3456,0.036518601131845700
2023-05-09,m5.4xlarge,cmp,prod,82.5117626869,162.473055,16,9358447.968000000,65.536,2,1,1,8,4679223.984000000,0.031740556413685000
2023-05-09,m5a.4xlarge,cmp,prod,9.4401655658,16.28445,16,937984.32,65.536,2,1,1,8,468992.16,0.03623151828047620
2023-05-09,m5ad.8xlarge,io,prod,63.8652448186,54.859715,32,6319839.168,131.072,4,2,2,16,3159919.584,0.03637986272041790
2023-05-09,m5d.8xlarge,io,prod,699.7367868753000,660.8566840000000,32,76130689.9968,131.072,4,2,2,16,38065344.9984,0.03308852754200660
2023-05-09,m5dn.8xlarge,io,prod,12.5951201301,10.757222,32,1239231.9744,131.072,4,2,2,16,619615.9872,0.03658914021348870
2023-05-09,m5n.4xlarge,cmp,prod,12.7601457076,21.785009,16,1254816.5184,65.536,2,1,1,8,627408.2592,0.03660816053484300
2023-05-09,m6a.4xlarge,cmp,prod,211.210795307,372.568353,16,21459937.1328,65.536,2,1,1,8,10729968.5664,0.03543155128553690
2023-05-09,m6i.4xlarge,cmp,prod,29.134929429,55.036671,16,3170112.2496,65.536,2,1,1,8,1585056.1248,0.033085814534685400
2023-05-09,m6id.8xlarge,io,prod,11.8593236346,10.434449,32,1202048.5248,131.072,4,2,2,16,601024.2624,0.03551733911213230
2023-05-09,m6idn.8xlarge,io,prod,14.89819569,12.70778,32,1463936.256,131.072,4,2,2,16,731968.128,0.03663650262378640
2023-05-09,m6in.4xlarge,cmp,prod,47.1867596928,80.164166,16,4617455.9616,65.536,2,1,1,8,2308727.9808,0.03678916189061330
2023-05-09,r5.2xlarge,cmp,prod,2087.6004509694,9618.335917,8,277008074.4096,65.536,1,1,1,0,0,0.027130478559181600
2023-05-09,r5a.2xlarge,cmp,prod,12.1372540143,41.871662,8,1205903.8656,65.536,1,1,1,0,0,0.03623349729436340
